date,region,mean,median,lower_90,upper_90,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests
2020-05-31,Вінницька,0.83,0.83,0.75,0.89,10.51,17.51,55.14,28,56
2020-06-01,Вінницька,0.83,0.83,0.75,0.9,10.13,16.89,7.88,16,666
2020-06-02,Вінницька,0.83,0.83,0.77,0.91,9.77,16.29,6.78,18,871
2020-06-03,Вінницька,0.84,0.83,0.75,0.9,9.42,15.69,10.67,27,830
2020-06-04,Вінницька,0.84,0.84,0.75,0.91,9.1,15.12,5.74,17,971
2020-06-05,Вінницька,0.84,0.84,0.75,0.91,8.8,14.56,4.14,21,1666
2020-06-06,Вінницька,0.84,0.84,0.75,0.93,8.51,14.02,12.07,23,625
2020-06-07,Вінницька,0.84,0.84,0.75,0.93,8.23,13.5,20.13,20,326
2020-06-08,Вінницька,0.85,0.84,0.74,0.93,7.96,13.01,9.29,25,883
2020-06-09,Вінницька,0.85,0.84,0.75,0.95,7.71,12.53,10.37,27,854
2020-06-10,Вінницька,0.85,0.84,0.74,0.94,7.46,12.07,13.34,60,1476
2020-06-11,Вінницька,0.85,0.85,0.74,0.94,7.23,11.64,12.38,56,1484
2020-06-12,Вінницька,0.85,0.85,0.73,0.95,7.01,11.22,9.89,37,1227
2020-06-13,Вінницька,0.85,0.85,0.74,0.96,6.79,10.83,11.51,33,941
2020-06-14,Вінницька,0.85,0.85,0.72,0.96,6.58,10.45,4.54,21,1517
2020-06-15,Вінницька,0.85,0.85,0.71,0.95,6.39,10.09,10.08,46,1497
2020-06-16,Вінницька,0.85,0.85,0.73,0.98,6.2,9.75,8.23,35,1395
2020-06-17,Вінницька,0.85,0.85,0.7,0.97,6.02,9.42,13.02,60,1512
2020-06-18,Вінницька,0.85,0.84,0.71,0.98,5.84,9.11,7.4,34,1507
2020-06-19,Вінницька,0.85,0.85,0.7,0.99,5.68,8.81,11.91,45,1240
2020-06-20,Вінницька,0.85,0.85,0.71,1.0,5.52,8.52,10.67,19,584
2020-06-21,Вінницька,0.85,0.85,0.7,1.01,5.37,8.25,4.53,7,507
2020-06-22,Вінницька,0.85,0.84,0.7,1.01,5.23,7.99,7.03,32,1494
2020-06-23,Вінницька,0.85,0.84,0.66,0.98,5.09,7.74,5.66,24,1391
2020-06-24,Вінницька,0.85,0.84,0.67,1.01,4.96,7.49,7.63,32,1376
2020-06-25,Вінницька,0.85,0.84,0.66,1.0,4.84,7.26,7.51,32,1397
2020-06-26,Вінницька,0.85,0.84,0.66,1.0,4.72,7.04,11.94,38,1044
2020-06-27,Вінницька,0.85,0.84,0.66,1.03,4.61,6.83,4.27,9,692
2020-06-28,Вінницька,0.86,0.85,0.65,1.03,4.51,6.63,13.06,18,452
2020-06-29,Вінницька,0.86,0.85,0.65,1.04,4.42,6.43,10.36,15,475
2020-06-30,Вінницька,0.86,0.85,0.65,1.03,4.33,6.25,4.22,17,1322
2020-07-01,Вінницька,0.86,0.85,0.63,1.02,4.25,6.07,3.6,15,1366
2020-07-02,Вінницька,0.86,0.85,0.63,1.03,4.18,5.9,5.18,20,1267
2020-03-09,Дніпропетровська,1.68,1.67,1.4,1.92,6.19,0.0,0.0,0,0
2020-03-10,Дніпропетровська,1.68,1.67,1.4,1.92,0.07,0.0,0.0,0,0
2020-03-11,Дніпропетровська,1.68,1.67,1.37,1.88,1.04,0.0,0.0,0,0
2020-03-12,Дніпропетровська,1.69,1.66,1.4,1.91,1.98,0.0,0.0,0,0
2020-03-13,Дніпропетровська,1.68,1.67,1.41,1.9,2.17,0.0,0.0,0,0
2020-03-14,Дніпропетровська,1.68,1.67,1.38,1.86,2.25,0.0,0.0,0,0
2020-03-15,Дніпропетровська,1.68,1.67,1.45,1.9,2.48,0.39,0.0,0,0
2020-03-16,Дніпропетровська,1.68,1.67,1.44,1.88,2.77,0.61,0.0,0,0
2020-03-17,Дніпропетровська,1.67,1.67,1.43,1.87,3.08,0.76,0.0,0,0
2020-03-18,Дніпропетровська,1.67,1.66,1.45,1.87,3.41,0.9,0.0,0,0
2020-03-19,Дніпропетровська,1.66,1.65,1.47,1.87,3.78,1.08,3.03,2,33
2020-03-20,Дніпропетровська,1.65,1.65,1.44,1.82,4.19,1.23,0.0,0,0
2020-03-21,Дніпропетровська,1.64,1.64,1.46,1.83,4.65,1.44,0.0,0,9
2020-03-22,Дніпропетровська,1.64,1.64,1.46,1.82,5.15,1.6,0.0,0,12
2020-03-23,Дніпропетровська,1.63,1.62,1.42,1.76,5.7,1.79,0.0,0,21
2020-03-24,Дніпропетровська,1.61,1.61,1.42,1.76,6.3,2.03,0.0,0,0
2020-03-25,Дніпропетровська,1.59,1.58,1.39,1.72,6.96,2.24,1.51,1,36
2020-03-26,Дніпропетровська,1.57,1.57,1.41,1.72,7.67,2.5,0.0,0,0
2020-03-27,Дніпропетровська,1.56,1.56,1.41,1.7,8.44,2.77,4.54,3,42
2020-03-28,Дніпропетровська,1.54,1.54,1.4,1.68,9.26,3.1,0.0,0,0
2020-03-29,Дніпропетровська,1.52,1.51,1.37,1.66,10.13,3.43,3.03,2,39
2020-03-30,Дніпропетровська,1.49,1.49,1.32,1.61,11.07,3.8,1.51,1,18
2020-03-31,Дніпропетровська,1.47,1.47,1.34,1.61,12.06,4.21,0.0,0,36
2020-04-01,Дніпропетровська,1.45,1.45,1.31,1.57,13.09,4.66,1.51,1,45
2020-04-02,Дніпропетровська,1.42,1.42,1.28,1.54,14.17,5.16,3.03,2,21
2020-04-03,Дніпропетровська,1.4,1.4,1.28,1.52,15.28,5.7,3.03,2,45
2020-04-04,Дніпропетровська,1.37,1.37,1.26,1.49,16.43,6.29,0.0,0,0
2020-04-05,Дніпропетровська,1.34,1.34,1.23,1.46,17.59,6.92,0.0,0,0
2020-04-06,Дніпропетровська,1.32,1.32,1.2,1.42,18.77,7.6,18.17,12,78
2020-04-07,Дніпропетровська,1.29,1.29,1.19,1.4,19.94,8.34,22.72,15,48
2020-04-08,Дніпропетровська,1.26,1.26,1.16,1.37,21.1,9.12,1.51,1,24
2020-04-09,Дніпропетровська,1.23,1.22,1.13,1.34,22.23,9.95,15.14,10,75
2020-04-10,Дніпропетровська,1.2,1.2,1.11,1.32,23.3,10.83,4.54,3,12
2020-04-11,Дніпропетровська,1.17,1.16,1.07,1.26,24.3,11.76,4.54,3,42
2020-04-12,Дніпропетровська,1.13,1.13,1.04,1.23,25.22,12.72,3.03,2,24
2020-04-13,Дніпропетровська,1.1,1.1,1.0,1.19,26.03,13.72,18.17,12,42
2020-04-14,Дніпропетровська,1.07,1.07,0.98,1.16,26.72,14.75,7.57,5,33
2020-04-15,Дніпропетровська,1.04,1.04,0.96,1.14,27.28,15.81,12.11,8,63
2020-04-16,Дніпропетровська,1.01,1.01,0.93,1.1,27.69,16.87,24.23,16,57
2020-04-17,Дніпропетровська,0.98,0.98,0.89,1.05,27.96,17.94,7.57,5,36
2020-04-18,Дніпропетровська,0.96,0.95,0.89,1.04,28.09,19.0,9.09,6,42
2020-04-19,Дніпропетровська,0.93,0.93,0.86,1.01,28.05,20.04,12.11,8,24
2020-04-20,Дніпропетровська,0.91,0.91,0.83,0.97,27.87,21.05,6.06,4,33
2020-04-21,Дніпропетровська,0.89,0.88,0.82,0.96,27.55,22.0,40.89,27,129
2020-04-22,Дніпропетровська,0.86,0.86,0.8,0.93,27.1,22.89,45.23,38,207
2020-04-23,Дніпропетровська,0.85,0.84,0.78,0.92,26.52,23.71,16.66,11,114
2020-04-24,Дніпропетровська,0.83,0.82,0.76,0.89,25.83,24.44,41.06,42,252
2020-04-25,Дніпропетровська,0.81,0.8,0.74,0.87,25.05,25.08,79.14,53,165
2020-04-26,Дніпропетровська,0.79,0.79,0.73,0.86,24.2,25.6,34.83,23,108
2020-04-27,Дніпропетровська,0.77,0.77,0.7,0.84,23.27,26.01,1.32,1,186
2020-04-28,Дніпропетровська,0.76,0.76,0.68,0.81,22.29,26.3,13.63,9,159
2020-04-29,Дніпропетровська,0.74,0.74,0.68,0.8,21.27,26.47,33.32,22,159
2020-04-30,Дніпропетровська,0.73,0.73,0.67,0.79,20.23,26.52,21.2,14,115
2020-05-01,Дніпропетровська,0.72,0.72,0.66,0.78,19.17,26.44,43.12,77,440
2020-05-02,Дніпропетровська,0.71,0.71,0.65,0.77,18.11,26.25,10.6,7,110
2020-05-03,Дніпропетровська,0.7,0.7,0.65,0.77,17.06,25.95,10.2,12,290
2020-05-04,Дніпропетровська,0.69,0.69,0.64,0.75,16.04,25.54,30.29,20,155
2020-05-05,Дніпропетровська,0.69,0.68,0.63,0.75,15.05,25.03,38.0,91,590
2020-05-06,Дніпропетровська,0.68,0.68,0.62,0.74,14.08,24.44,34.7,50,355
2020-05-07,Дніпропетровська,0.68,0.68,0.62,0.74,13.16,23.77,29.38,31,260
2020-05-08,Дніпропетровська,0.67,0.67,0.61,0.73,12.27,23.03,32.48,29,220
2020-05-09,Дніпропетровська,0.67,0.67,0.61,0.73,11.43,22.24,19.54,23,290
2020-05-10,Дніпропетровська,0.67,0.66,0.61,0.72,10.64,21.4,36.96,27,180
2020-05-11,Дніпропетровська,0.66,0.66,0.61,0.73,9.89,20.53,22.59,22,240
2020-05-12,Дніпропетровська,0.66,0.66,0.6,0.72,9.18,19.64,25.19,23,225
2020-05-13,Дніпропетровська,0.66,0.66,0.59,0.71,8.52,18.73,7.25,5,170
2020-05-14,Дніпропетровська,0.66,0.66,0.6,0.72,7.9,17.81,15.14,10,75
2020-05-15,Дніпропетровська,0.66,0.66,0.61,0.72,7.32,16.91,17.92,16,220
2020-05-16,Дніпропетровська,0.66,0.66,0.6,0.72,6.79,16.01,23.1,30,320
2020-05-17,Дніпропетровська,0.66,0.66,0.59,0.71,6.29,15.13,9.09,6,120
2020-05-18,Дніпропетровська,0.66,0.66,0.6,0.72,5.83,14.27,1.51,1,64
2020-05-19,Дніпропетровська,0.66,0.66,0.6,0.72,5.4,13.43,4.4,5,280
2020-05-20,Дніпропетровська,0.67,0.66,0.6,0.72,5.0,12.62,15.14,10,128
2020-05-21,Дніпропетровська,0.67,0.67,0.6,0.72,4.64,11.85,6.06,4,136
2020-05-22,Дніпропетровська,0.67,0.67,0.61,0.73,4.3,11.11,3.03,2,40
2020-05-23,Дніпропетровська,0.68,0.68,0.62,0.74,4.0,10.4,10.6,7,64
2020-05-24,Дніпропетровська,0.68,0.68,0.62,0.74,3.72,9.73,13.47,14,256
2020-05-25,Дніпропетровська,0.69,0.69,0.62,0.75,3.46,9.1,11.65,14,296
2020-05-26,Дніпропетровська,0.7,0.69,0.63,0.75,3.22,8.5,12.11,8,112
2020-05-27,Дніпропетровська,0.7,0.7,0.64,0.77,3.01,7.93,21.2,14,120
2020-05-28,Дніпропетровська,0.7,0.7,0.64,0.77,2.81,7.4,12.11,8,72
2020-05-29,Дніпропетровська,0.71,0.71,0.65,0.78,2.63,6.9,4.54,3,32
2020-05-30,Дніпропетровська,0.71,0.71,0.64,0.77,2.46,6.44,13.63,9,72
2020-05-31,Дніпропетровська,0.72,0.72,0.65,0.79,2.31,6.0,0.0,0,72
2020-06-01,Дніпропетровська,0.72,0.72,0.64,0.78,2.17,5.6,2.31,2,213
2020-06-02,Дніпропетровська,0.72,0.72,0.65,0.8,2.04,5.22,3.93,8,501
2020-06-03,Дніпропетровська,0.72,0.72,0.63,0.79,1.91,4.87,3.33,5,370
2020-06-04,Дніпропетровська,0.72,0.72,0.64,0.8,1.8,4.55,0.5,3,1486
2020-06-05,Дніпропетровська,0.72,0.72,0.64,0.8,1.7,4.25,1.12,5,1101
2020-06-06,Дніпропетровська,0.73,0.72,0.63,0.81,1.6,3.97,2.7,5,456
2020-06-07,Дніпропетровська,0.73,0.72,0.64,0.82,1.5,3.71,0.0,0,122
2020-06-08,Дніпропетровська,0.73,0.73,0.62,0.81,1.42,3.47,0.0,0,42
2020-06-09,Дніпропетровська,0.73,0.72,0.62,0.82,1.34,3.25,0.73,2,673
2020-06-10,Дніпропетровська,0.73,0.72,0.64,0.83,1.26,3.04,2.35,9,942
2020-06-11,Дніпропетровська,0.73,0.72,0.62,0.83,1.19,2.85,0.74,2,665
2020-06-12,Дніпропетровська,0.73,0.72,0.62,0.83,1.12,2.67,4.25,13,754
2020-06-13,Дніпропетровська,0.73,0.72,0.61,0.83,1.06,2.51,0.74,2,663
2020-06-14,Дніпропетровська,0.73,0.72,0.62,0.84,1.0,2.36,0.0,0,272
2020-06-15,Дніпропетровська,0.73,0.72,0.6,0.82,0.94,2.21,1.96,6,754
2020-06-16,Дніпропетровська,0.73,0.72,0.6,0.83,0.89,2.08,3.62,8,545
2020-06-17,Дніпропетровська,0.72,0.72,0.59,0.83,0.84,1.96,6.58,9,337
2020-06-18,Дніпропетровська,0.73,0.72,0.59,0.84,0.79,1.84,0.0,0,369
2020-06-19,Дніпропетровська,0.73,0.72,0.59,0.84,0.75,1.73,3.22,15,1148
2020-06-20,Дніпропетровська,0.73,0.72,0.59,0.85,0.71,1.63,1.89,6,782
2020-06-21,Дніпропетровська,0.73,0.72,0.59,0.87,0.67,1.53,0.0,0,279
2020-06-22,Дніпропетровська,0.73,0.72,0.56,0.85,0.63,1.44,1.99,8,991
2020-06-23,Дніпропетровська,0.73,0.72,0.57,0.86,0.6,1.36,1.74,10,1413
2020-06-24,Дніпропетровська,0.73,0.72,0.58,0.88,0.57,1.28,1.79,9,1241
2020-06-25,Дніпропетровська,0.73,0.71,0.59,0.89,0.54,1.21,2.87,12,1031
2020-06-26,Дніпропетровська,0.73,0.72,0.55,0.86,0.51,1.14,1.84,7,935
2020-06-27,Дніпропетровська,0.73,0.72,0.57,0.88,0.49,1.07,0.23,1,1072
2020-06-28,Дніпропетровська,0.73,0.72,0.56,0.88,0.46,1.01,0.0,0,400
2020-06-29,Дніпропетровська,0.73,0.72,0.57,0.9,0.44,0.95,0.35,1,700
2020-06-30,Дніпропетровська,0.73,0.72,0.53,0.87,0.42,0.9,0.76,4,1305
2020-07-01,Дніпропетровська,0.73,0.72,0.54,0.88,0.4,0.85,0.19,1,1294
2020-07-02,Дніпропетровська,0.73,0.72,0.55,0.89,0.38,0.8,1.21,8,1627
2020-03-08,Донецька,1.4,1.38,1.16,1.66,2.69,0.0,0.0,0,0
2020-03-09,Донецька,1.4,1.39,1.18,1.66,0.03,0.0,0.0,0,0
2020-03-10,Донецька,1.4,1.38,1.15,1.61,0.37,0.0,0.0,0,0
2020-03-11,Донецька,1.4,1.38,1.14,1.6,0.71,0.0,0.0,0,0
2020-03-12,Донецька,1.4,1.38,1.14,1.58,0.76,0.0,0.0,0,0
2020-03-13,Донецька,1.39,1.38,1.14,1.57,0.76,0.0,0.0,0,0
2020-03-14,Донецька,1.39,1.38,1.18,1.6,0.8,0.25,0.0,0,0
2020-03-15,Донецька,1.39,1.37,1.14,1.55,0.86,0.39,0.0,0,0
2020-03-16,Донецька,1.39,1.37,1.16,1.55,0.92,0.48,0.0,0,0
2020-03-17,Донецька,1.38,1.37,1.2,1.57,0.97,0.55,0.0,0,0
2020-03-18,Донецька,1.38,1.37,1.18,1.54,1.04,0.64,2.22,1,3
2020-03-19,Донецька,1.37,1.36,1.19,1.55,1.1,0.71,0.0,0,15
2020-03-20,Донецька,1.37,1.35,1.19,1.53,1.17,0.8,0.0,0,36
2020-03-21,Донецька,1.36,1.35,1.18,1.51,1.25,0.85,0.0,0,0
2020-03-22,Донецька,1.36,1.35,1.19,1.51,1.33,0.92,0.0,0,12
2020-03-23,Донецька,1.36,1.34,1.18,1.49,1.41,1.01,0.0,0,6
2020-03-24,Донецька,1.35,1.34,1.2,1.51,1.5,1.07,0.0,0,54
2020-03-25,Донецька,1.35,1.34,1.19,1.5,1.59,1.15,0.0,0,24
2020-03-26,Донецька,1.34,1.33,1.18,1.49,1.69,1.22,2.22,1,9
2020-03-27,Донецька,1.34,1.32,1.19,1.49,1.79,1.32,0.0,0,54
2020-03-28,Донецька,1.33,1.32,1.16,1.46,1.89,1.4,0.0,0,0
2020-03-29,Донецька,1.32,1.31,1.18,1.48,2.0,1.49,8.89,4,57
2020-03-30,Донецька,1.31,1.3,1.15,1.45,2.12,1.58,2.22,1,27
2020-03-31,Донецька,1.31,1.3,1.17,1.45,2.24,1.69,0.0,0,9
2020-04-01,Донецька,1.3,1.3,1.17,1.44,2.37,1.79,0.0,0,24
2020-04-02,Донецька,1.29,1.29,1.15,1.42,2.5,1.91,2.22,1,33
2020-04-03,Донецька,1.28,1.28,1.14,1.4,2.63,2.03,2.22,1,15
2020-04-04,Донецька,1.27,1.26,1.14,1.4,2.77,2.15,0.0,0,0
2020-04-05,Донецька,1.26,1.26,1.12,1.38,2.91,2.28,0.0,0,0
2020-04-06,Донецька,1.25,1.25,1.1,1.35,3.05,2.42,0.0,0,21
2020-04-07,Донецька,1.23,1.23,1.1,1.34,3.19,2.57,4.45,2,15
2020-04-08,Донецька,1.22,1.21,1.09,1.34,3.33,2.72,0.0,0,12
2020-04-09,Донецька,1.2,1.2,1.08,1.32,3.47,2.88,0.0,0,81
2020-04-10,Донецька,1.19,1.19,1.06,1.29,3.61,3.04,0.0,0,24
2020-04-11,Донецька,1.17,1.17,1.03,1.27,3.75,3.21,0.0,0,90
2020-04-12,Донецька,1.15,1.15,1.0,1.24,3.88,3.39,0.0,0,0
2020-04-13,Донецька,1.13,1.13,1.02,1.24,4.0,3.57,2.22,1,36
2020-04-14,Донецька,1.11,1.11,1.0,1.22,4.12,3.76,0.0,0,24
2020-04-15,Донецька,1.09,1.09,0.98,1.19,4.22,3.95,2.22,1,30
2020-04-16,Донецька,1.07,1.08,0.97,1.17,4.31,4.14,0.0,0,9
2020-04-17,Донецька,1.06,1.06,0.96,1.16,4.39,4.34,4.45,2,30
2020-04-18,Донецька,1.04,1.04,0.94,1.13,4.46,4.53,2.22,1,15
2020-04-19,Донецька,1.02,1.02,0.93,1.12,4.51,4.73,0.0,0,0
2020-04-20,Донецька,1.01,1.01,0.9,1.09,4.55,4.93,0.0,0,6
2020-04-21,Донецька,1.0,0.99,0.91,1.1,4.57,5.11,6.67,3,12
2020-04-22,Донецька,0.99,0.98,0.88,1.07,4.58,5.3,11.12,5,30
2020-04-23,Донецька,0.98,0.97,0.88,1.06,4.58,5.48,22.24,10,33
2020-04-24,Донецька,0.97,0.97,0.89,1.07,4.57,5.64,2.22,1,21
2020-04-25,Донецька,0.96,0.96,0.87,1.05,4.56,5.8,30.33,23,114
2020-04-26,Донецька,0.95,0.95,0.86,1.04,4.53,5.94,0.0,0,3
2020-04-27,Донецька,0.95,0.95,0.86,1.03,4.5,6.07,0.0,0,3
2020-04-28,Донецька,0.95,0.94,0.85,1.02,4.46,6.18,17.79,8,33
2020-04-29,Донецька,0.94,0.94,0.85,1.02,4.41,6.28,29.37,17,87
2020-04-30,Донецька,0.94,0.93,0.86,1.02,4.37,6.37,6.67,3,50
2020-05-01,Донецька,0.93,0.93,0.85,1.02,4.32,6.43,2.22,1,0
2020-05-02,Донецька,0.94,0.94,0.84,1.01,4.26,6.48,0.0,0,20
2020-05-03,Донецька,0.94,0.93,0.84,1.01,4.21,6.52,2.22,1,5
2020-05-04,Донецька,0.94,0.93,0.84,1.02,4.15,6.54,6.79,7,155
2020-05-05,Донецька,0.94,0.93,0.86,1.04,4.1,6.55,4.45,2,55
2020-05-06,Донецька,0.94,0.93,0.85,1.03,4.05,6.55,12.3,9,110
2020-05-07,Донецька,0.94,0.94,0.84,1.02,3.99,6.53,11.12,5,50
2020-05-08,Донецька,0.94,0.94,0.86,1.04,3.94,6.51,2.22,1,15
2020-05-09,Донецька,0.94,0.94,0.87,1.04,3.89,6.47,0.0,0,5
2020-05-10,Донецька,0.95,0.95,0.85,1.03,3.85,6.43,2.22,1,10
2020-05-11,Донецька,0.95,0.95,0.86,1.03,3.8,6.38,2.22,1,35
2020-05-12,Донецька,0.96,0.96,0.87,1.05,3.76,6.33,6.67,3,40
2020-05-13,Донецька,0.96,0.96,0.85,1.04,3.72,6.27,2.22,1,10
2020-05-14,Донецька,0.97,0.97,0.88,1.06,3.69,6.21,8.89,4,20
2020-05-15,Донецька,0.98,0.98,0.89,1.08,3.66,6.15,6.67,3,10
2020-05-16,Донецька,0.98,0.98,0.88,1.08,3.63,6.08,6.67,3,32
2020-05-17,Донецька,0.99,0.99,0.89,1.08,3.61,6.02,0.0,0,0
2020-05-18,Донецька,1.0,1.0,0.89,1.09,3.6,5.95,4.45,2,16
2020-05-19,Донецька,1.01,1.01,0.91,1.1,3.59,5.88,2.22,1,24
2020-05-20,Донецька,1.02,1.02,0.92,1.12,3.59,5.82,6.67,3,64
2020-05-21,Донецька,1.03,1.03,0.93,1.13,3.59,5.76,6.67,3,40
2020-05-22,Донецька,1.04,1.04,0.94,1.14,3.6,5.7,2.22,1,8
2020-05-23,Донецька,1.06,1.05,0.95,1.15,3.62,5.65,4.45,2,24
2020-05-24,Донецька,1.07,1.07,0.96,1.16,3.65,5.6,11.12,5,40
2020-05-25,Донецька,1.08,1.08,0.97,1.17,3.68,5.55,17.79,8,64
2020-05-26,Донецька,1.09,1.09,0.99,1.19,3.73,5.51,0.0,0,0
2020-05-27,Донецька,1.11,1.1,0.99,1.19,3.78,5.48,2.22,1,40
2020-05-28,Донецька,1.12,1.12,1.02,1.22,3.84,5.45,0.0,0,16
2020-05-29,Донецька,1.13,1.13,1.02,1.24,3.91,5.43,2.22,1,8
2020-05-30,Донецька,1.14,1.14,1.05,1.26,4.0,5.42,6.67,3,16
2020-05-31,Донецька,1.16,1.15,1.04,1.26,4.09,5.42,0.0,0,16
2020-06-01,Донецька,1.17,1.17,1.07,1.29,4.2,5.42,0.71,1,213
2020-06-02,Донецька,1.19,1.18,1.07,1.29,4.32,5.44,3.08,5,244
2020-06-03,Донецька,1.2,1.2,1.08,1.31,4.45,5.46,6.9,10,218
2020-06-04,Донецька,1.22,1.21,1.09,1.33,4.6,5.5,8.25,22,401
2020-06-05,Донецька,1.23,1.23,1.11,1.34,4.77,5.55,5.2,9,260
2020-06-06,Донецька,1.25,1.25,1.11,1.37,4.96,5.61,8.47,27,479
2020-06-07,Донецька,1.26,1.25,1.12,1.39,5.17,5.68,0.0,0,22
2020-06-08,Донецька,1.27,1.26,1.13,1.41,5.39,5.77,4.8,3,94
2020-06-09,Донецька,1.28,1.28,1.13,1.43,5.64,5.87,4.48,9,302
2020-06-10,Донецька,1.3,1.3,1.14,1.44,5.92,5.99,11.93,25,315
2020-06-11,Донецька,1.31,1.31,1.15,1.46,6.22,6.12,2.85,11,581
2020-06-12,Донецька,1.32,1.31,1.14,1.47,6.55,6.28,2.45,11,676
2020-06-13,Донецька,1.33,1.32,1.13,1.47,6.92,6.45,1.13,2,266
2020-06-14,Донецька,1.33,1.33,1.13,1.51,7.31,6.65,2.32,3,194
2020-06-15,Донецька,1.34,1.33,1.14,1.54,7.74,6.86,21.23,38,269
2020-06-16,Донецька,1.34,1.34,1.13,1.55,8.21,7.11,0.38,1,395
2020-06-17,Донецька,1.35,1.34,1.14,1.56,8.71,7.38,2.34,10,641
2020-06-18,Донецька,1.35,1.34,1.12,1.55,9.26,7.68,0.49,2,619
2020-06-19,Донецька,1.35,1.34,1.13,1.57,9.86,8.01,1.23,5,613
2020-06-20,Донецька,1.35,1.34,1.11,1.58,10.5,8.37,6.46,7,163
2020-06-21,Донецька,1.35,1.34,1.11,1.6,11.19,8.77,0.0,0,84
2020-06-22,Донецька,1.35,1.34,1.08,1.58,11.94,9.2,3.3,7,319
2020-06-23,Донецька,1.35,1.34,1.05,1.57,12.76,9.68,1.8,8,669
2020-06-24,Донецька,1.35,1.34,1.08,1.62,13.63,10.21,1.13,5,665
2020-06-25,Донецька,1.36,1.34,1.09,1.63,14.58,10.78,7.17,26,545
2020-06-26,Донецька,1.36,1.35,1.06,1.61,15.62,11.4,2.03,9,668
2020-06-27,Донецька,1.36,1.34,1.03,1.59,16.75,12.07,142.31,64,60
2020-06-28,Донецька,1.36,1.34,1.01,1.59,17.99,12.8,1.74,2,173
2020-06-29,Донецька,1.36,1.34,1.04,1.65,19.33,13.59,0.0,0,182
2020-06-30,Донецька,1.36,1.34,0.98,1.61,20.81,14.45,0.84,3,534
2020-07-01,Донецька,1.36,1.35,0.97,1.62,22.43,15.38,22.81,78,514
2020-07-02,Донецька,1.36,1.34,1.0,1.63,24.21,16.39,15.61,38,366
2020-03-02,Житомирська,1.82,1.8,1.45,2.15,1.82,0.0,0.0,0,0
2020-03-03,Житомирська,1.82,1.81,1.49,2.16,0.02,0.0,0.0,0,0
2020-03-04,Житомирська,1.82,1.81,1.49,2.14,0.32,0.0,0.0,0,0
2020-03-05,Житомирська,1.82,1.81,1.5,2.12,0.62,0.0,0.0,0,0
2020-03-06,Житомирська,1.83,1.81,1.53,2.12,0.68,0.0,0.0,0,0
2020-03-07,Житомирська,1.83,1.82,1.53,2.11,0.72,0.0,0.0,0,0
2020-03-08,Житомирська,1.83,1.81,1.58,2.15,0.8,0.12,0.0,0,0
2020-03-09,Житомирська,1.83,1.81,1.53,2.1,0.91,0.19,0.0,0,0
2020-03-10,Житомирська,1.83,1.81,1.56,2.1,1.03,0.24,0.0,0,0
2020-03-11,Житомирська,1.83,1.81,1.58,2.08,1.16,0.28,0.0,0,0
2020-03-12,Житомирська,1.83,1.82,1.57,2.07,1.31,0.34,1.22,1,3
2020-03-13,Житомирська,1.84,1.82,1.6,2.08,1.49,0.4,0.0,0,0
2020-03-14,Житомирська,1.83,1.82,1.62,2.07,1.68,0.47,0.0,0,3
